title,domain,url,description,published_at
Mueller leaves door open to charging Trump after leaving office,sfgate.com,https://www.sfgate.com/nation/article/Mueller-leaves-door-open-to-charging-Trump-after-13779108.php,"WASHINGTON - For nearly two years, President Trump's lawyers and defenders have argued that it was impossible for him to illegally obstruct the Russia investigation, no matter his intentions, because he has full authority over federal law enforcement as head …",2019-04-18T22:27:19Z
Republicans Who Once Said Trump Wouldn’t Try to Fire Robert Mueller Now Mum After Report Says Otherwise,newsweek.com,https://www.newsweek.com/republicans-who-once-said-trump-wouldnt-try-fire-mueller-now-mum-after-report-1400937,"The revelations that Trump tried to forcibly remove Mueller and thwart the investigation is why Democrats, and some Republicans, pushed for legislation that would have prevented the president from taking such action against the special counsel.",2019-04-18T22:27:11Z
Mueller report shows Trump WH is like ‘Goodfellas meets the Three Stooges’,msnbc.com,https://www.msnbc.com/deadline-white-house/watch/mueller-report-shows-trump-wh-is-like-goodfellas-meets-the-three-stooges-1499209795630,"Former U.S. attorney Chuck Rosenberg, former assistant Director of the FBI Frank Figliuzzi, former RNC Chairman Michael Steele, MoveOn’s Karine Jean-Pierre, former Chief of Staff to VPs Biden and Gore, MSNBC contributor John Heilemann and AP’s Jonathan Lemire…",2019-04-18T22:26:52Z
"Mueller reveals Trump's staff, associates sometimes ignored him",reuters.com,https://www.reuters.com/article/us-usa-trump-russia-ignored-idUSKCN1RU2JF,U.S. Special Counsel Robert Mueller's 448-page report released on Thursday detailed more than just Oval Office arguments and Trump Tower meetings.,2019-04-18T22:26:42Z
Trump: I could have shut it all down,politico.com,https://www.politico.com/story/2019/04/18/trump-shut-down-mueller-1282645,"“I had the right to end the whole Witch Hunt if I wanted,” Trump wrote on Twitter.",2019-04-18T22:26:40Z
"Rep. Doug Collins on release of the Mueller report: Good day for transparency, bad day for Democrats",yahoo.com,https://news.yahoo.com/rep-doug-collins-release-mueller-222544536.html,"When special counsel Robert Mueller's report didn't produce the story they wanted, Democrats attacked the character of Attorney General William Barr, says Georgia Congressman Doug Collins, ranking Republican on the House Judiciary Committee.",2019-04-18T22:25:44Z
Mueller report: The winners and losers,thehill.com,https://thehill.com/homenews/administration/439639-mueller-report-the-winners-and-losers,"The full report from special counsel Robert Mueller was finally published - in modestly redacted form - on Thursday.The hype was immense, but who were the winners and losers?Winners...",2019-04-18T22:25:15Z
The Ways William Barr Misled The Public About The Mueller Report (Amanda Terkel/HuffPost),memeorandum.com,https://www.memeorandum.com/190418/p90,"Amanda Terkel / HuffPost : The Ways William Barr Misled The Public About The Mueller Report — Instead of just releasing the special counsel's findings, the U.S. attorney general spun the report to the benefit of President Trump. — President Donald Trump has l…",2019-04-18T22:25:02Z
DNC chair Tom Perez on release of the Mueller report: A sad day for the institution of the presidency,foxnews.com,http://video.foxnews.com/v/6027773761001/,"The notion that President Trump did not try to obstruct justice is 'hogwash,' says Tom Perez, chairman of the Democratic National Committee.",2019-04-18T22:24:43Z
The episodes of potential obstruction of justice in the Mueller report,bostonglobe.com,https://www.bostonglobe.com/news/nation/2019/04/18/the-episodes-potential-obstruction-justice-mueller-report/wBRfIg8gvAQsKhNXoEkt4O/story.html,Robert Mueller examined 11 actions President Trump took in office that could have constituted obstruction of justice. Here are seven of the episodes we know that Mueller investigated.,2019-04-18T22:24:36Z
DOJ to allow Hill leadership and Judiciary committee leaders to see less redacted Mueller report,cnn.com,https://www.cnn.com/2019/04/18/politics/less-redacted-mueller-report-hill-leaders/index.html,"The Justice Department will allow congressional leaders to view a less-redacted version of special counsel Robert Mueller's report beginning on Monday, according to a letter obtained first by CNN.",2019-04-18T22:24:11Z
Chuck Schumer and Nancy Pelosi accuse Attorney General William Barr of 'deliberately distorting' the Mueller report,businessinsider.com.au,https://www.businessinsider.com.au/schumer-pelosi-attorney-general-barr-distorted-mueller-report-2019-4,House Speaker Nancy Pelosi and Senate Minority Leader Chuck Schumer issued a joint statement on Thursday accusing Attorney General William Barr of “deliberately distorting” special counsel Robert Mueller’s final report.,2019-04-18T22:24:03Z
Chuck Schumer and Nancy Pelosi accuse Attorney General William Barr of 'deliberately distorting' the Mueller report,businessinsider.com,https://www.businessinsider.com/schumer-pelosi-attorney-general-barr-distorted-mueller-report-2019-4,"House Speaker Nancy Pelosi and Senate Minority Leader Nancy Pelosi issued a joint statement on Thursday accusing Attorney General William Barr of ""deliberately distorting"" the Mueller report. The statement said ""special Counsel Mueller's report paints a distu…",2019-04-18T22:24:03Z
Barr to discuss redacted Mueller report before releasing it,ky3.com,https://www.ky3.com/content/news/Barr-to-discuss-redacted-Mueller-report-before-releasing-it-508742961.html,"After nearly two years of waiting, America is about to get some answers straight from Robert Mueller— but not before President Donald Trump's attorney general has his say.",2019-04-18T12:28:14Z
The Mueller Report and William Barr Have Given Colbert Trust Issues,vanityfair.com,https://www.vanityfair.com/hollywood/2019/04/mueller-report-release-barr-donald-trump-colbert-late-show,"While Colbert made fun of his own faith in the Mueller report, Jimmy Kimmel predicted that upon the document’s release, “Political analysts are going to try to read through these redactions like teenagers trying to watch porn on scrambled cable in 1985.”",2019-04-18T12:28:06Z
Watch live: Barr speaks ahead of release of Mueller report,thehill.com,https://thehill.com/video/administration/439464-watch-live-barr-speaks-ahead-of-release-of-muellers-report,Attorney General William Barr is set to hold a press conference Thursday morning ahead of the release of a redacted version of special counsel Robert Mueller’s report.,2019-04-18T12:28:05Z
Trump Keeping Options Open on Mueller Reaction,newser.com,http://www.newser.com/story/274051/one-unknown-today-how-trump-will-react-to-report.html,"President Trump's team of lawyers and aides plan to come out swinging Thursday as the Mueller report is released to lawmakers after 11am. Conversations between the White House and Justice Department have helped craft Trump's initial defense strategy, expected…",2019-04-18T12:27:00Z
Mueller report forced Congress to find PCs with disc drives,engadget.com,https://www.engadget.com/2019/04/18/mueller-report-released-on-cd/,"On top of redactions and other issues with the the Mueller report, Congress is facing a potential technological block. The document will be released to lawmakers, sometime between 11AM and noon ET today, on a... CD, according to the Associated Press...",2019-04-18T12:27:00Z
Attorney general and White House work together to spin special counsel’s report,thinkprogress.org,https://thinkprogress.org/attorney-general-barr-white-house-special-counsel-mueller-report-press-conferences-71452f6ff542/,The Justice Department announced on Wednesday night it would hold a press conference Thursday morning to preview special counsel Robert Mueller’s report before releasing the redacted version to Congress later in the day. President Donald Trump would also have…,2019-04-18T12:26:50Z
"Allies, foes united in skepticism on redactions...",washingtonpost.com,http://www.washingtonpost.com/world/2019/04/18/us-allies-foes-may-have-different-takes-mueller-report-will-be-united-skepticism-one-issue-redactions/,"BERLIN - Like much of the United States, governments abroad will watch closely Thursday as special counsel Robert Mueller's report is released in a redacted version. U.S. allies and foes may have very different hopes for that report, which is also expected to…",2019-04-18T12:25:36Z
BARR LIVE 9:30AM ET...,c-span.org,https://www.c-span.org/video/?459919-1/attorney-general-barr-holds-news-conference-mueller-report-release,"BARR LIVE 9:30AM ET... (Top headline, 5th story, link ) Related stories: Release of long-awaited report watershed moment for Trump... Pelosi, Schumer call on Mueller to testify... Allies, foes united in skepticism on redactions... Attorney says Cohen can 'fil…",2019-04-18T12:25:36Z
"Stockstowatchtoday Blog: It’s Mueller Time, Pinterest’s IPO, and More to Know About Stocks for Thursday",barrons.com,https://www.barrons.com/articles/pinterest-ipo-mueller-report-honeywell-danaher-stocks-for-thursday-51555589941,"It’s Mueller Time, Pinterest’s IPO, and More to Know About Stocks for Thursday Stock-index futures were a little lower as more earnings reports poured in and investors waited for the release of the Mueller report this morning. Also in focus is Pinterest’s ini…",2019-04-18T12:25:21Z
Attorney general to hold press conference before release of redacted Mueller report - CBS This Morning,youtube.com,https://www.youtube.com/watch?v=E9V_nR8CHkE,Attorney general to hold press conference before release of redacted Mueller report CBS This Morning,2019-04-18T12:24:57Z
Attorney general to hold press conference before release of redacted Mueller report,cbsnews.com,https://www.cbsnews.com/video/attorney-general-to-hold-press-conference-before-release-of-redacted-mueller-report/,"The Justice Department will release a redacted version of Robert Mueller's Russia report Thursday morning. White House officials are downplaying the release of the report, focusing on what they say is the most important part: the conclusions, which we have kn…",2019-04-18T12:21:29Z
Recode Daily: “Hey Facebook” — The social media giant is building a voice assistant,recode.net,https://www.recode.net/2019/4/18/18484660/facebook-youtube-susan-wojcicki-tiktok-google-apple-mueller-report-ipo-pinterest-zoom-recode-daily,"Plus: Susan Wojcicki has one of the toughest jobs in Silicon Valley, and Apple and Google are blocking TikTok in India.",2019-04-18T12:21:25Z
Recode Daily: “Hey Facebook” — The social media giant is building a voice assistant,recode.net,https://www.recode.net/2019/4/18/18484660/facebook-youtube-susan-wojcicki-tik-tok-google-apple-mueller-report-ipo-pinterest-zoom-recode-daily,Plus: Susan Wojcicki has one of the toughest jobs in Silicon Valley and Apple and Google are blocking TikTok.,2019-04-18T12:21:25Z
